StoryId,NodeOrder,NodeId,NodeType,Text,CharacterId,PortraitId,NextNodeId,DimPortrait,KeepPortrait,UseTypingEffect,AutoAdvance,AutoAdvanceDelay,Memo
Normal_04,5,Sihwa_02,CharacterDialogue,"별다른 사고도 없었고, 보고할 만한 특이사항도 없고.",Char_Danwol_01,D_01_00,Sihwa_03,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,6,Sihwa_03,CharacterDialogue,처음 이곳에 왔을 때와 비교하면 믿기 어려울 정도로요.,Char_Danwol_01,D_01_00,Narration_04,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,7,Narration_04,Narration,(리 시화가 보고서를 책상 위에 내려놓았다.),Char_Danwol_01,D_01_00,Sihwa_04,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,8,Sihwa_04,CharacterDialogue,어떠신가요?,Char_Danwol_01,D_01_00,Sihwa_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,9,Sihwa_05,CharacterDialogue,"이제 이곳에서 지낸 지도 어느 정도 시간이 지났으니, 당신도 구룡채성이라는 곳에 조금은 익숙해졌을 것 같은데요.",Char_Danwol_01,D_01_00,Sihwa_06,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,10,Sihwa_06,CharacterDialogue,이렇게 조용한 구룡채성을 보고 있으니 무슨 생각이 드나요?,Char_Danwol_01,D_01_00,Choice_Think,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,11,Choice_Think,Choice,,Char_Danwol_01,D_01_00,,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,12,Peaceful,PlayerDialogue,평화로워서 좋았습니다. 조금 어색하긴 하지만.. 그래도요.,Char_Danwol_01,D_01_00,A_001,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,13,A_001,Narration,(리 시화가 작게 웃었다.),Char_Danwol_01,D_01_02,A_Sihwa_01,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,14,A_Sihwa_01,CharacterDialogue,평화로워서 좋다라.,Char_Danwol_01,D_01_02,A_Sihwa_02,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,15,A_Sihwa_02,CharacterDialogue,그럴 수 있겠네요. 언제나 사건이 일어나야 할 이유는 없으니까요.,Char_Danwol_01,D_01_02,A_Sihwa_03,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,16,A_Sihwa_03,CharacterDialogue,오히려 이런 날들이 계속되는 것이 저희에게는 가장 좋은 일이겠죠.,Char_Danwol_01,D_01_02,A_Narration_01,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,17,A_Narration_01,Narration,(리 시화가 책상 위의 보고서를 손끝으로 가볍게 두드렸다.),Char_Danwol_01,D_01_00,A_Sihwa_04,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,18,A_Sihwa_04,CharacterDialogue,아무 일도 일어나지 않았다는 내용의 보고서.,Char_Danwol_01,D_01_00,A_Sihwa_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,19,A_Sihwa_05,CharacterDialogue,어쩌면 제가 가장 받고 싶은 보고서일지도 모르겠네요.,Char_Danwol_01,D_01_02,A_Sihwa_06,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,20,A_Sihwa_06,CharacterDialogue,하지만 한 가지는 기억해두세요.,Char_Danwol_01,D_01_00,A_Sihwa_07,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,21,A_Sihwa_07,CharacterDialogue,평화롭다는 것과 아무 일도 일어나고 있지 않다는 것은 다른 말입니다.,Char_Danwol_01,D_01_00,A_Sihwa_08,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,22,A_Sihwa_08,CharacterDialogue,우리가 보지 못하는 곳에서 일어나는 일까지 사라진 것은 아니니까요.,Char_Danwol_01,D_01_00,A_Sihwa_09,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,23,A_Sihwa_09,CharacterDialogue,"그러니 지금의 평화를 누리는 것은 좋지만, 그것이 당연하다고 생각하지는 마세요.",Char_Danwol_01,D_01_00,Narration_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,24,Uneasy,PlayerDialogue,이곳에서 조용한 적이 별로 없어서 그런지.. 오히려 조금 불안합니다.,Char_Danwol_01,D_01_00,B_001,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,25,B_001,Narration,(리 시화가 흥미롭다는 듯 {UserName}를 바라봤다.),Char_Danwol_01,D_01_00,B_Sihwa_01,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,26,B_Sihwa_01,CharacterDialogue,불안하다.,Char_Danwol_01,D_01_00,B_Sihwa_02,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,27,B_Sihwa_02,CharacterDialogue,아무 일도 일어나지 않았는데 말인가요?,Char_Danwol_01,D_01_00,B_Narration_01,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,28,B_Narration_01,Narration,(잠시 침묵이 이어졌다.),Char_Danwol_01,D_01_00,B_Sihwa_03,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,29,B_Sihwa_03,CharacterDialogue,그래도 나쁘지 않은 감각이네요.,Char_Danwol_01,D_01_00,B_Sihwa_04,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,30,B_Sihwa_04,CharacterDialogue,이곳에선 조용하다는 것이 반드시 좋은 의미만을 가지진 않으니까요.,Char_Danwol_01,D_01_00,B_Sihwa_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,31,B_Sihwa_05,CharacterDialogue,물론 아무 일도 없는데 괜한 의심을 품고 사는 것도 피곤한 일이겠지만요.,Char_Danwol_01,D_01_00,B_Sihwa_06,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,32,B_Sihwa_06,CharacterDialogue,그렇다고 해서 너무 안심하는 것보다는 나을지도 모르겠네요.,Char_Danwol_01,D_01_00,B_Narration_02,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,33,B_Narration_02,Narration,(리 시화가 다시 보고서를 펼쳤다.),Char_Danwol_01,D_01_00,B_Sihwa_07,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,34,B_Sihwa_07,CharacterDialogue,사람은 눈앞에서 문제가 사라지면 문제가 해결되었다고 생각하는 경향이 있죠.,Char_Danwol_01,D_01_00,B_Sihwa_08,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,35,B_Sihwa_08,CharacterDialogue,하지만 보이지 않는 것과 존재하지 않는 것은 전혀 다른 이야기입니다.,Char_Danwol_01,D_01_00,B_Sihwa_09,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,36,B_Sihwa_09,CharacterDialogue,특히 이곳에서는 더더욱.,Char_Danwol_01,D_01_00,B_Sihwa_10,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,37,B_Sihwa_10,CharacterDialogue,당신이 느낀 불안이 단순한 기우인지 아닌지는 조금 더 지나봐야 알겠지만요.,Char_Danwol_01,D_01_00,Narration_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,38,Accustomed,PlayerDialogue,"이제 조금 익숙해진 것 같습니다. 이곳도, 일하는 것도요.",Char_Danwol_01,D_01_00,C_001,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,39,C_001,Narration,(리 시화가 잠시 {UserName}를 바라봤다.),Char_Danwol_01,D_01_00,C_Sihwa_01,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,40,C_Sihwa_01,CharacterDialogue,익숙해졌다.,Char_Danwol_01,D_01_00,C_Sihwa_02,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,41,C_Sihwa_02,CharacterDialogue,벌써 그렇게 느끼시나요?,Char_Danwol_01,D_01_00,C_Narration_01,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,42,C_Narration_01,CharacterDialogue,(리 시화가 의자에 등을 기대었다.),Char_Danwol_01,D_01_00,C_Sihwa_03,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,43,C_Sihwa_03,CharacterDialogue,처음 이곳에 왔을 때의 당신이라면 그런 말을 하지는 않았을 것 같은데요.,Char_Danwol_01,D_01_02,C_Sihwa_04,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,44,C_Sihwa_04,CharacterDialogue,사람은 생각보다 빠르게 환경에 적응하죠.,Char_Danwol_01,D_01_00,C_Sihwa_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,45,C_Sihwa_05,CharacterDialogue,"처음에는 이상하게 느껴졌던 것도 매일 보다 보면 평범해지고, 불편했던 것도 어느 순간 당연하게 받아들이게 되고.",Char_Danwol_01,D_01_00,C_Sihwa_06,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,46,C_Sihwa_06,CharacterDialogue,그렇게 생각하면 익숙해진다는 것은 참 편리한 일이네요.,Char_Danwol_01,D_01_02,C_Narration_02,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,47,C_Narration_02,Narration,(리 시화가 잠시 말을 멈췄다.),Char_Danwol_01,D_01_00,C_Sihwa_07,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,48,C_Sihwa_07,CharacterDialogue,동시에 위험한 일이기도 하고요.,Char_Danwol_01,D_01_00,C_Sihwa_08,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,49,C_Sihwa_08,CharacterDialogue,"이곳의 방식에 익숙해지는 것과, 이곳의 방식을 당연하다고 생각하는 것은 다른 일이니까요.",Char_Danwol_01,D_01_00,C_Sihwa_09,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,50,C_Sihwa_09,CharacterDialogue,당신이 어느 쪽인지는 스스로 잘 생각해보시길 바라죠.,Char_Danwol_01,D_01_02,Narration_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,51,Narration_05,Narration,(리 시화가 보고서를 덮었다.),Char_Danwol_01,D_01_00,Sihwa_07,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,52,Sihwa_07,CharacterDialogue,어찌됐든 이번 달은 별다른 일 없이 지나갔습니다.,Char_Danwol_01,D_01_00,Sihwa_08,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,53,Sihwa_08,CharacterDialogue,당신도 조금은 편하게 지내셔도 되겠네요.,Char_Danwol_01,D_01_00,Narration_06,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,54,Narration_06,Narration,(그렇게 말하면서도 리 시화의 표정은 그다지 편안해 보이지 않았다.),Char_Danwol_01,D_01_00,Sihwa_09,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,55,Sihwa_09,CharacterDialogue,"다만, 너무 안심하지는 마세요.",Char_Danwol_01,D_01_00,Sihwa_10,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,56,Sihwa_10,CharacterDialogue,최근 들어 조금 이상한 이야기들이 들리고 있으니까요.,Char_Danwol_01,D_01_00,Sihwa_11,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,57,Sihwa_11,CharacterDialogue,"홍련귀도 그렇고, 야서도 그렇고.",Char_Danwol_01,D_01_00,Sihwa_12,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,58,Sihwa_12,CharacterDialogue,지금 당장 무슨 일이 일어날 것이라고 단정할 정도는 아닙니다.,Char_Danwol_01,D_01_00,Sihwa_13,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,59,Sihwa_13,CharacterDialogue,오히려 지금은 아무 일도 없다는 듯 조용하죠.,Char_Danwol_01,D_01_00,Narration_07,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,60,Narration_07,Narration,(리 시화가 잠시 창밖을 바라봤다.),Char_Danwol_01,D_01_00,Sihwa_14,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,61,Sihwa_14,CharacterDialogue,그런데 가끔은 그런 때가 있습니다.,Char_Danwol_01,D_01_00,Sihwa_15,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,62,Sihwa_15,CharacterDialogue,"모두가 너무 조용해서, 오히려 무언가를 기다리고 있는 것처럼 느껴지는 때가요.",Char_Danwol_01,D_01_00,Narration_08,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,63,Narration_08,Narration,(리 시화가 다시 {UserName}를 바라봤다.),Char_Danwol_01,D_01_00,Sihwa_16,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,64,Sihwa_16,CharacterDialogue,제가 괜한 말을 했군요.,Char_Danwol_01,D_01_00,Sihwa_17,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,65,Sihwa_17,CharacterDialogue,지금은 당신이 맡은 일에 집중하세요.,Char_Danwol_01,D_01_00,Sihwa_18,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,66,Sihwa_18,CharacterDialogue,"무슨 일이 생긴다면, 그때 알게 될 테니까요.",Char_Danwol_01,D_01_00,Narration_09,FALSE,TRUE,FALSE,FALSE,0,
Normal_04,67,Narration_09,Narration,(리 시화는 그렇게 말하며 다시 보고서를 펼쳤다.),Char_Danwol_01,D_01_00,Narration_10,TRUE,TRUE,FALSE,FALSE,0,
Normal_04,68,Narration_10,Narration,(이번 달의 보고서는 그렇게 끝났다.),,,Narration_11,FALSE,FALSE,FALSE,FALSE,0,
Normal_04,69,Narration_11,Narration,(아무 일도 일어나지 않았다.),,,Narration_12,FALSE,FALSE,FALSE,FALSE,0,
Normal_04,70,Narration_12,Narration,"(적어도, 아직까지는.)",,,end,FALSE,FALSE,FALSE,FALSE,0,
Normal_04,71,end,End,,,,,FALSE,FALSE,FALSE,FALSE,0,
Normal_05,1,Intro_01,Narration,(이번 달 구룡채성 곳곳에서 사망자가 발생했다.),,,Intro_02,FALSE,FALSE,FALSE,FALSE,0,
Normal_05,2,Intro_02,Narration,(그중 일부는 최근 급격히 확산되기 시작한 마약과 관련된 이들이었다.),,,Intro_03,FALSE,FALSE,FALSE,FALSE,0,
Normal_05,3,Intro_03,Narration,(관련된 보고서와 처리하지 못한 서류들이 User의 책상 위에 쌓여 있었다.),,,Intro_04,FALSE,FALSE,FALSE,FALSE,0,
Normal_05,4,Intro_04,Narration,(문을 두드리는 소리가 들렸다.),,,Sihwa_01,FALSE,FALSE,FALSE,FALSE,0,
Normal_05,5,Sihwa_01,CharacterDialogue,오랜만이네요.,Char_Danwol_01,D_01_00,Narration_01,FALSE,FALSE,FALSE,FALSE,0,
Normal_05,6,Narration_01,Narration,(리 시화의 모습은 평소와 크게 다르지 않았다.),Char_Danwol_01,D_01_00,Narration_02,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,7,Narration_02,Narration,(다만 이전보다 피곤해 보인다는 것만은 분명했다.),Char_Danwol_01,D_01_00,Sihwa_02,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,8,Sihwa_02,CharacterDialogue,인사는 생략하도록 하죠.,Char_Danwol_01,D_01_00,Sihwa_03,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,9,Sihwa_03,CharacterDialogue,저도 지금 여유가 있는 상황은 아니라서요.,Char_Danwol_01,D_01_00,Sihwa_04,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,10,Sihwa_04,CharacterDialogue,정부에서 일어난 일은 들으셨겠죠.,Char_Danwol_01,D_01_00,Narration_03,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,11,Narration_03,Narration,"(며칠 전, 정부를 대상으로 한 테러 사건이 발생했다.)",Char_Danwol_01,D_01_00,Narration_04,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,12,Narration_04,Narration,(그 이후로 중앙의 분위기 역시 어수선하다는 소식이 들려오고 있었다.),Char_Danwol_01,D_01_00,Sihwa_05,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,13,Sihwa_05,CharacterDialogue,덕분에 저쪽도 이쪽도 정신이 없네요.,Char_Danwol_01,D_01_00,Sihwa_06,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,14,Sihwa_06,CharacterDialogue,그러니 이번 달 보고는 간단하게 듣겠습니다.,Char_Danwol_01,D_01_00,Sihwa_07,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,15,Sihwa_07,CharacterDialogue,"이번 달 구룡채성에서 일어난 일 중, 당신이 가장 심각하다고 생각하는 것 하나만 이야기해주세요.",Char_Danwol_01,D_01_00,Choice_Report,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,16,Choice_Report,Choice,"이번 달 구룡채성에서 일어난 일 중, 당신이 가장 심각하다고 생각하는 것 하나만 이야기해주세요.",Char_Danwol_01,D_01_00,,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,17,A_001,PlayerDialogue,최근 구룡채성 내에서 마약들이 퍼지고 있습니다.,Char_Danwol_01,D_01_00,A_Sihwa_01,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,18,A_Sihwa_01,CharacterDialogue,마약 문제입니까.,Char_Danwol_01,D_01_00,A_Narration_01,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,19,A_Narration_01,Narration,(리 시화가 잠시 생각에 잠겼다.),Char_Danwol_01,D_01_00,A_Sihwa_02,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,20,A_Sihwa_02,CharacterDialogue,확실히 최근 들어 관련 보고가 급격하게 늘긴 했더군요.,Char_Danwol_01,D_01_00,A_Sihwa_03,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,21,A_Sihwa_03,CharacterDialogue,"정부에서도 유통 경로를 파악하고 있지만, 아직 뚜렷하게 나온 것은 없습니다.",Char_Danwol_01,D_01_01,A_Sihwa_04,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,22,A_Sihwa_04,CharacterDialogue,구룡채성은 원래도 불법적인 물건이 오가기 좋은 곳이니까요.,Char_Danwol_01,D_01_00,A_Sihwa_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,23,A_Sihwa_05,CharacterDialogue,새삼스러운 일은 아닙니다.,Char_Danwol_01,D_01_00,A_Sihwa_06,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,24,A_Sihwa_06,CharacterDialogue,하지만 이번에는 조금 다르긴 하죠.,Char_Danwol_01,D_01_00,A_Narration_02,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,25,A_Narration_02,Narration,(리 시화가 {UserName}의 책상 위에 쌓인 보고서를 바라봤다.),Char_Danwol_01,D_01_00,A_Sihwa_07,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,26,A_Sihwa_07,CharacterDialogue,퍼지는 속도가 지나치게 빠르니까요.,Char_Danwol_01,D_01_01,A_Sihwa_08,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,27,A_Sihwa_08,CharacterDialogue,"누군가 의도적으로 퍼뜨리고 있는 것인지, 단순히 수요가 늘어난 것인지는 아직 모르겠습니다.",Char_Danwol_01,D_01_00,A_Sihwa_09,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,28,A_Sihwa_09,CharacterDialogue,어느 쪽이든 좋은 상황은 아니겠죠.,Char_Danwol_01,D_01_00,A_Sihwa_10,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,29,A_Sihwa_10,CharacterDialogue,"홍련귀가 관련되어 있다면 문제고, 관련되어 있지 않다면 그것대로 문제겠네요.",Char_Danwol_01,D_01_00,A_Sihwa_11,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,30,A_Sihwa_11,CharacterDialogue,이곳에서 그들의 눈을 피해 이 정도 규모의 물건을 유통할 수 있는 자들이 있다는 뜻이 될 테니까요.,Char_Danwol_01,D_01_00,Narration_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,31,B_001,PlayerDialogue,성체 내에서 여러 사망 사건들이 발생했습니다.,Char_Danwol_01,D_01_00,B_Sihwa_01,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,32,B_Sihwa_01,CharacterDialogue,사망 사건이라.,Char_Danwol_01,D_01_00,B_Narration_01,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,33,B_Narration_01,Narration,(리 시화가 잠시 침묵했다.),Char_Danwol_01,D_01_00,B_Sihwa_02,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,34,B_Sihwa_02,CharacterDialogue,이번 달에는 유독 많았죠.,Char_Danwol_01,D_01_00,B_Sihwa_03,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,35,B_Sihwa_03,CharacterDialogue,"마약으로 죽은 사람도 있고, 싸움에 휘말린 사람도 있고.",Char_Danwol_01,D_01_00,B_Sihwa_04,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,36,B_Sihwa_04,CharacterDialogue,그저 운이 나빴던 사람도 있었겠죠.,Char_Danwol_01,D_01_00,B_Sihwa_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,37,B_Sihwa_05,CharacterDialogue,"하나하나 따지자면 모두 다른 이유로 죽은 사람들이겠지만, 결과만 놓고 보면 별 차이는 없네요.",Char_Danwol_01,D_01_00,B_Narration_02,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,38,B_Narration_02,Narration,(리 시화가 담담하게 말을 이었다.),Char_Danwol_01,D_01_00,B_Sihwa_06,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,39,B_Sihwa_06,CharacterDialogue,사람이 죽었습니다.,Char_Danwol_01,D_01_00,B_Sihwa_07,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,40,B_Sihwa_07,CharacterDialogue,그리고 남은 사람들은 내일도 이곳에서 살아가겠죠.,Char_Danwol_01,D_01_00,B_Sihwa_08,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,41,B_Sihwa_08,CharacterDialogue,이곳에서는 드문 일도 아니니까요.,Char_Danwol_01,D_01_00,B_Narration_03,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,42,B_Narration_03,CharacterDialogue,(리 시화가 {UserName}를 바라봤다.),Char_Danwol_01,D_01_00,B_Sihwa_09,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,43,B_Sihwa_09,CharacterDialogue,…그런 표정은 짓지 않으셔도 됩니다.,Char_Danwol_01,D_01_00,B_Sihwa_10,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,44,B_Sihwa_10,CharacterDialogue,제가 사람의 죽음이 아무렇지도 않다는 이야기를 하는 것은 아니니까요.,Char_Danwol_01,D_01_00,B_Sihwa_11,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,45,B_Sihwa_11,CharacterDialogue,다만 죽음이 반복된다고 해서 매번 모든 것이 멈추지는 않는다는 뜻입니다.,Char_Danwol_01,D_01_03,B_Sihwa_12,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,46,B_Sihwa_12,CharacterDialogue,멈출 수 없는 사람도 있는 법이니까요.,Char_Danwol_01,D_01_03,Narration_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,47,C_001,PlayerDialogue,홍련귀와 야서 두 세력 간에 충돌이 있었습니다.,Char_Danwol_01,D_01_00,C_Sihwa_01,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,48,C_Sihwa_01,CharacterDialogue,결국 그 이야기를 꺼내시는군요.,Char_Danwol_01,D_01_00,C_Narration_01,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,49,C_Narration_01,Narration,(리 시화의 표정이 조금 굳었다.),Char_Danwol_01,D_01_01,C_Sihwa_02,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,50,C_Sihwa_02,CharacterDialogue,홍련귀와 야서.,Char_Danwol_01,D_01_01,C_Sihwa_03,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,51,C_Sihwa_03,CharacterDialogue,"지난번에도 말씀드렸지만, 양측의 움직임이 심상치 않다는 것은 알고 있었습니다.",Char_Danwol_01,D_01_00,C_Sihwa_04,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,52,C_Sihwa_04,CharacterDialogue,다만 이렇게 빠르게 충돌할 줄은 몰랐네요.,Char_Danwol_01,D_01_00,C_Sihwa_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,53,C_Sihwa_05,CharacterDialogue,아직 전면적인 충돌이라고 부를 정도는 아닙니다.,Char_Danwol_01,D_01_00,C_Sihwa_06,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,54,C_Sihwa_06,CharacterDialogue,적어도 지금까지는요.,Char_Danwol_01,D_01_00,C_Narration_02,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,55,C_Narration_02,Narration,(리 시화가 잠시 말을 멈췄다.),Char_Danwol_01,D_01_00,C_Sihwa_07,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,56,C_Sihwa_07,CharacterDialogue,"어느 쪽이 먼저 시작했는지, 무엇을 위해 싸우는지는 지금 중요한 문제가 아닙니다.",Char_Danwol_01,D_01_00,C_Sihwa_08,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,57,C_Sihwa_08,CharacterDialogue,싸움이 시작되었다는 사실 자체가 중요한 것이죠.,Char_Danwol_01,D_01_00,C_Sihwa_09,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,58,C_Sihwa_09,CharacterDialogue,한번 시작된 싸움은 이유보다 오래 남는 법이니까요.,Char_Danwol_01,D_01_00,C_Sihwa_10,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,59,C_Sihwa_10,CharacterDialogue,그리고 가장 먼저 피해를 입는 것은 언제나 그 싸움과 아무 상관 없는 사람들이고요.,Char_Danwol_01,D_01_00,Narration_05,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,60,Narration_05,Narration,(리 시화가 잠시 침묵했다.),Char_Danwol_01,D_01_00,Narration_06,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,61,Narration_06,Narration,"(그는 무언가를 생각하는 듯했지만, 곧 고개를 저었다.)",Char_Danwol_01,D_01_00,Sihwa_08,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,62,Sihwa_08,CharacterDialogue,이상하네요.,Char_Danwol_01,D_01_00,Sihwa_09,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,63,Sihwa_09,CharacterDialogue,"중앙에서는 테러가 일어났고, 이곳에서는 사람들이 죽고 있습니다.",Char_Danwol_01,D_01_00,Sihwa_10,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,64,Sihwa_10,CharacterDialogue,"마약은 계속 퍼지고 있고, 서로를 죽일 만큼 미워하는 사람들도 생겨났죠.",Char_Danwol_01,D_01_00,Sihwa_11,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,65,Sihwa_11,CharacterDialogue,그런데도 모두가 포기할 생각은 없어 보입니다.,Char_Danwol_01,D_01_00,Narration_07,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,66,Narration_07,CharacterDialogue,(리 시화가 {UserName}를 바라봤다.),Char_Danwol_01,D_01_03,Sihwa_12,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,67,Sihwa_12,CharacterDialogue,당신은 어떻게 생각하시나요?,Char_Danwol_01,D_01_03,Sihwa_13,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,68,Sihwa_13,CharacterDialogue,사람들은 왜 이렇게까지 하면서도 포기하지 않는 걸까요?,Char_Danwol_01,D_01_03,Choice_Think,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,69,Choice_Think,Choice,사람들은 왜 이렇게까지 하면서도 포기하지 않는 걸까요?,Char_Danwol_01,D_01_03,,TRUE,TRUE,TRUE,FALSE,0,
Normal_05,70,A2_001,PlayerDialogue,무언가를 지키기 위해서라고 생각합니다.,Char_Danwol_01,D_01_00,A2_Sihwa_01,TRUE,TRUE,FALSE,FALSE,0,
Normal_05,71,A2_Sihwa_01,CharacterDialogue,지키고 싶은 것이 있기 때문이다.,Char_Danwol_01,D_01_00,A2_Narration_01,FALSE,TRUE,FALSE,FALSE,0,
Normal_05,72,A2_Narration_01,Narration,(리 시화가 잠시 생각에 잠겼다.),Char_Danwol_01,D_01_00,A2_Sihwa_02,TRUE,TRUE,FALSE,FALSE,0,
